类型,名称,路径,大小,完整路径,类数量
property,hasDocId,Library/PB_OC/JXPBCode/Classes/JXPB/frontend/Search.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/frontend/Search.pbobjc.h,
property,mutex,Classes/CommonBusinesses/AsyncDBCall/AsynDBCall.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/AsyncDBCall/AsynDBCall.m,
property,requestCosInfoList,Library/VideoUpload/CosUpload/TVCCosUploadManager.m,0,/Users/wuzhaogang/JOOX_iOS/Library/VideoUpload/CosUpload/TVCCosUploadManager.m,
property,radioCoverUrl,Classes/Models/UGC/JXOnlineRadioCommentUGCMsgInfo.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Models/UGC/JXOnlineRadioCommentUGCMsgInfo.h,
property,replaceListArray_Count,Library/PB_OC/JXPBCode/Classes/JXPB/frontend/PbSongInfo.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/frontend/PbSongInfo.pbobjc.h,
property,newsSceneList,Classes/Businesses/Music/Radio/Scene/UI/NewsScenceListViewController.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/Radio/Scene/UI/NewsScenceListViewController.h,
property,followeringLabel,Classes/Businesses/Discover/DiscoverUI/JXUserProfileSideCell.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Discover/DiscoverUI/JXUserProfileSideCell.m,
property,isChangedToNewUI,Classes/Businesses/Music/Player/UI/JXPlayerLyricView_Private.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/Player/UI/JXPlayerLyricView_Private.h,
property,adSourceId,Classes/CommonBusinesses/Ad/TIAAd/Manager/WesingReport/WSAdMonitorReportExpModel.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/Ad/TIAAd/Manager/WesingReport/WSAdMonitorReportExpModel.h,
property,hasKsongId,Library/PB_OC/JXPBCode/Classes/JXPB/frontend/UserKwork.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/frontend/UserKwork.pbobjc.h,
property,entranceStyle,Classes/Businesses/FreeMode/FixedEntrance/JXFreeModeFixedEntranceView.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/FreeMode/FixedEntrance/JXFreeModeFixedEntranceView.m,
property,popSearchInfoArray_Count,Library/PB_OC/JXPBCode/Classes/JXPB/frontend/SearchNode.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/frontend/SearchNode.pbobjc.h,
property,waitMessageDict,Classes/CommonBusinesses/LMFoundation/Channel/QTXChannel/LMQTXChannelMgr.mm,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/LMFoundation/Channel/QTXChannel/LMQTXChannelMgr.mm,
property,kpsMap,Library/PB_OC/JXPBCode/Classes/JXPB/joox_live/AccessMcliveMusic.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/joox_live/AccessMcliveMusic.pbobjc.h,
property,hashTagTextView,Classes/Businesses/HashTag/Service/JXHashTagService.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/HashTag/Service/JXHashTagService.m,
property,cellVModel,Classes/Businesses/Music/MyMusic/UI/MyMusicLibrary/KSong/View/JXMixedLocalVideoCollectionViewCell.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/MyMusic/UI/MyMusicLibrary/KSong/View/JXMixedLocalVideoCollectionViewCell.m,
property,headlogo,Classes/CommonBusinesses/LMFoundation/Channel/PB/QtxLogin.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/LMFoundation/Channel/PB/QtxLogin.pbobjc.h,
property,inlier,Classes/Services/Request/Business/NewGateWay/TransRecognize/TranHummingRecognize.pb.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Services/Request/Business/NewGateWay/TransRecognize/TranHummingRecognize.pb.h,
property,hasLiveNoticeSection,Library/PB_OC/JXPBCode/Classes/JXPB/common/GlobalCommon.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/common/GlobalCommon.pbobjc.h,
property,songList,Classes/Businesses/Music/DownloadedSongs/UI/AllDownloadedSongsDetailViewController.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/DownloadedSongs/UI/AllDownloadedSongsDetailViewController.m,
property,faceVScale,Classes/Businesses/KSong/KSong/Logic/Config/Model/VideoKSong/RecordConfigure.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/KSong/KSong/Logic/Config/Model/VideoKSong/RecordConfigure.h,
property,lastRefreshInterval,Classes/Businesses/SplashScreen/JXSplashResourcePlaceManager.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/SplashScreen/JXSplashResourcePlaceManager.m,
property,selectedView,Classes/Businesses/UserCenter/Settings/UI/StreamQualityCellTableViewCell.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/UserCenter/Settings/UI/StreamQualityCellTableViewCell.h,
property,hasExpiredTimestamp,Classes/Businesses/UserCenter/CoinPage/Request/ComJooxCoin.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/UserCenter/CoinPage/Request/ComJooxCoin.pbobjc.h,
property,soundLabel,Classes/Businesses/SuperSound/UI/JXSuperSoundPageViewController.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/SuperSound/UI/JXSuperSoundPageViewController.m,
property,hasGainMonth,Classes/Businesses/UserCenter/CoinPage/Request/ComJooxCoin.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/UserCenter/CoinPage/Request/ComJooxCoin.pbobjc.h,
property,totalCoinCount,Classes/Businesses/KSong/KSong/Logic/KSongData/Manager/Model/KSongWorksItem.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/KSong/KSong/Logic/KSongData/Manager/Model/KSongWorksItem.h,
property,songListNarrowWidthScrollView,Classes/CommonBusinesses/MediaPlayService/MiniBar/JXPlayerMiniBar.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/MediaPlayService/MiniBar/JXPlayerMiniBar.h,
property,fetchedShouldShowBubbleTabConfig,Classes/CommonBusinesses/QMIMSDK/Bubble/QMIMBubbleManager_Private.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/QMIMSDK/Bubble/QMIMBubbleManager_Private.h,
property,hasLiveKey,Library/PB_OC/JXPBCode/Classes/JXPB/frontend/Ksong.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/frontend/Ksong.pbobjc.h,
property,freeUserNeedAddExtraSongsAllSongsList,Classes/CommonBusinesses/ConfigCenter/Modules/JXPlaySongConfigCenterManager.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/ConfigCenter/Modules/JXPlaySongConfigCenterManager.h,
property,mymusicAdArray,Classes/CommonBusinesses/Ad/Manager/AdvertisingBannerManager.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/Ad/Manager/AdvertisingBannerManager.h,
property,resultStrackData,Library/PB_OC/JXPBCode/Classes/JOOX_PB/ruleCtrl/JOOX_PBTrack_info_def.pb.m,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JOOX_PB/ruleCtrl/JOOX_PBTrack_info_def.pb.m,
property,listData,Classes/Businesses/UserCenter/Bind/BindAccountViewController.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/UserCenter/Bind/BindAccountViewController.m,
property,extra,Classes/Businesses/TaskCenter/Request/JXSignInProtocol.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/TaskCenter/Request/JXSignInProtocol.h,
property,rankChange,Classes/Businesses/Discover/DiscoverUI/NewUI/JXDiscoverChartViewSongInfoTableViewCell.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Discover/DiscoverUI/NewUI/JXDiscoverChartViewSongInfoTableViewCell.h,
property,layerType,Classes/CommonBusinesses/Share/JXShareRenderer.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/Share/JXShareRenderer.h,
property,videoContent,Library/PB_OC/JXPBCode/Classes/JXPB/common/VideoCommon.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/common/VideoCommon.pbobjc.h,
property,banImageUrl,Classes/Businesses/Music/MyMusic/UI/MyMusicLibrary/MVP/JXMyMusicTopBannerView.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/MyMusic/UI/MyMusicLibrary/MVP/JXMyMusicTopBannerView.h,
property,sId,Library/PB_OC/JXPBCode/Classes/JXPB/frontend/Ugc.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/frontend/Ugc.pbobjc.h,
property,taskCenterTitle,Classes/Businesses/Music/MyMusic/UI/MyMusicLibrary/Music/newMusic/JXNewTopInfoCard.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/MyMusic/UI/MyMusicLibrary/Music/newMusic/JXNewTopInfoCard.m,
property,gapTime_NOT_SAVE,Classes/Businesses/FreeMode/FixedEntrance/JXFreeModeFixEntryAniRecord.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/FreeMode/FixedEntrance/JXFreeModeFixEntryAniRecord.h,
property,nextContainer,Classes/Businesses/Explore/Container/Base/JXExploreContainerBaseVC.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Explore/Container/Base/JXExploreContainerBaseVC.h,
property,numberOfVisibleItems,Classes/UIKit/UIComponents/JXCarousel/JXCarousel.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/UIKit/UIComponents/JXCarousel/JXCarousel.m,
property,hadScroll,Classes/Businesses/Explore/Container/JXExploreRoomContainerViewController.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Explore/Container/JXExploreRoomContainerViewController.m,
property,fFlacsize,Library/PB_OC/JXPBCode/Classes/JOOX_PB/ruleCtrl/JOOX_PBTrack_info_def.pb.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JOOX_PB/ruleCtrl/JOOX_PBTrack_info_def.pb.h,
property,hashTagModels,Classes/Businesses/Buzz/Reconmend/Video/Plugin/Desc/JXKSongDescPlugin.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Buzz/Reconmend/Video/Plugin/Desc/JXKSongDescPlugin.m,
property,moveFolderBaseInfo,Classes/UIKit/UIComponents/SongListActionSheet/SongListMoveActionSheet.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/UIKit/UIComponents/SongListActionSheet/SongListMoveActionSheet.m,
property,showCloseIcon,Classes/UIKit/UIComponents/JXAlert/JXAlertView/JXAlertView.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/UIKit/UIComponents/JXAlert/JXAlertView/JXAlertView.m,
property,hasChatRoomLiveKey,Library/PB_OC/JXPBCode/Classes/JXPB/common/GlobalCommon.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/common/GlobalCommon.pbobjc.h,
property,progressUrgeTimeSecs,Classes/Businesses/FreeMode/JXFreeModeConfigManager.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/FreeMode/JXFreeModeConfigManager.h,
property,endPanGesture,Classes/Businesses/KSong/KSong/UI/Component/View/VideoKSong/VideoKSSelectLyric.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/KSong/KSong/UI/Component/View/VideoKSong/VideoKSSelectLyric.m,
property,hasTotalSize,Library/PB_OC/JXPBCode/Classes/JXPB/frontend/SongLike.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/frontend/SongLike.pbobjc.h,
property,jsResponseCallback,Classes/UIKit/UIComponents/JXWebView/NewWebview/WebCmd/GiftReward/JXWebGiftRewardHandler.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/UIKit/UIComponents/JXWebView/NewWebview/WebCmd/GiftReward/JXWebGiftRewardHandler.m,
property,freeUserNeedAddExtraSongsEditorPlaylist,Classes/CommonBusinesses/Premium/CopyrightLimit/Model/JXCopyrightLimitConfig.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/Premium/CopyrightLimit/Model/JXCopyrightLimitConfig.h,
property,iPodSongsIndexItems,Classes/CommonBusinesses/QQMuisc/Favor/MyMusic.mm,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/QQMuisc/Favor/MyMusic.mm,
property,customTitleFont,Classes/Businesses/Music/BasePlayList/View/JXSongListDetailInfoView.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/BasePlayList/View/JXSongListDetailInfoView.h,
property,btnTitle,Classes/Businesses/UserCenter/VIPCenter/Model/JXVIPSectionInfo.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/UserCenter/VIPCenter/Model/JXVIPSectionInfo.h,
property,changeVolumeState,Classes/CommonBusinesses/JOOXVideoPlayer/JXMVPlayer/ComponentView/JXMVFunctionView.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/JOOXVideoPlayer/JXMVPlayer/ComponentView/JXMVFunctionView.m,
property,cacheRiftResDirPath,Classes/Businesses/LiveVideo/JXLive/Gift/Resource/JXGiftResManager.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/LiveVideo/JXLive/Gift/Resource/JXGiftResManager.m,
property,modeType,Classes/CommonBusinesses/UserActionReport/Model/JXUserSingleActionReportModel.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/UserActionReport/Model/JXUserSingleActionReportModel.h,
property,placeholderColor,Classes/Businesses/UserCenter/Settings/UI/BEPlaceHolderTextView.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/UserCenter/Settings/UI/BEPlaceHolderTextView.h,
property,isFetchOrder,Classes/Services/Request/Business/Favorite/FetchNewMySongListsProtocol.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Services/Request/Business/Favorite/FetchNewMySongListsProtocol.h,
property,parentView,Classes/UIKit/UIComponents/JXAlert/JXAlertView/JXAlertView.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/UIKit/UIComponents/JXAlert/JXAlertView/JXAlertView.m,
property,resourceConfigMap,Classes/CommonBusinesses/ConfigCenter/Modules/Base/LMConfigModuleBaseProtocol.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/ConfigCenter/Modules/Base/LMConfigModuleBaseProtocol.h,
property,playPAGView,Classes/Businesses/Identity/UI/JXVIPIdentifierView.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Identity/UI/JXVIPIdentifierView.m,
property,likeCountLabel,Classes/Businesses/Music/Radio/Scene/UI/NewsScenceTableViewCell.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/Radio/Scene/UI/NewsScenceTableViewCell.h,
property,registerVersion,Classes/Businesses/LiveVideo/JXLive/Protocol/PB/UserInfo/VoovAppUserNewUserInfo.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/LiveVideo/JXLive/Protocol/PB/UserInfo/VoovAppUserNewUserInfo.pbobjc.h,
property,centerBarImageView,Classes/CommonBusinesses/MediaPlayService/MiniBar/JXPlayerMiniBar.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/MediaPlayService/MiniBar/JXPlayerMiniBar.m,
property,mylistArray,Classes/Services/Request/Business/UserInfo/GetUserProfilePageProtocol.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Services/Request/Business/UserInfo/GetUserProfilePageProtocol.h,
property,totalCoinAmount,Classes/Businesses/UserCenter/CoinPage/Logic/JXCoinInfoManager.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/UserCenter/CoinPage/Logic/JXCoinInfoManager.m,
property,userDefaults,Classes/Businesses/Music/ArtistProfile/TieredBadge/JXTieredBadgePopupFrequencyManager.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/ArtistProfile/TieredBadge/JXTieredBadgePopupFrequencyManager.m,
property,hasVideoFactClassificationManual3,Library/PB_OC/JXPBCode/Classes/JXPB/frontend/RecomReport.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/frontend/RecomReport.pbobjc.h,
property,iosPlacementid,Library/PB_OC/JXPBCode/Classes/JXPB/common/TaskCommon.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/common/TaskCommon.pbobjc.h,
property,supportCache,Classes/Services/Network/JXNetComponent/JXHttp/JXHttpModel/JXHttpConfig.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Services/Network/JXNetComponent/JXHttp/JXHttpModel/JXHttpConfig.h,
property,command,Classes/CommonBusinesses/LMFoundation/Channel/ProtocolDriver/Model/LMPDRequest.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/LMFoundation/Channel/ProtocolDriver/Model/LMPDRequest.h,
property,forreport_url,Classes/UIKit/UIComponents/JXWebView/NewWebview/Base/JXBaseWebVC.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/UIKit/UIComponents/JXWebView/NewWebview/Base/JXBaseWebVC.m,
property,audioBitRate,Classes/Businesses/Bubble/Helper/JXVideoExportSession.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Bubble/Helper/JXVideoExportSession.h,
property,exploreImageMaterial,Classes/Services/Request/Util/SongInfo+PlayOrderItem.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Services/Request/Util/SongInfo+PlayOrderItem.h,
property,server,Classes/Utils/Network/Test/SimplePingHelper.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Utils/Network/Test/SimplePingHelper.h,
property,publishDateLabel,Classes/CommonBusinesses/JOOXVideoPlayer/JXMVPlayer/ComponentView/JXMVInfoView.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/JOOXVideoPlayer/JXMVPlayer/ComponentView/JXMVInfoView.m,
property,onlyVIPIcon,Classes/Businesses/Identity/UI/JXVIPIdentifierView.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Identity/UI/JXVIPIdentifierView.h,
property,account,Classes/CommonBusinesses/LMFoundation/Channel/Data/LMChannelDataMgr.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/LMFoundation/Channel/Data/LMChannelDataMgr.m,
property,productDuration,Classes/Businesses/KSong/KSong/Logic/KSongData/Manager/Model/KSongProductionInfo.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/KSong/KSong/Logic/KSongData/Manager/Model/KSongProductionInfo.h,
property,hasStopScroll,Classes/Businesses/KSong/KSong/UI/Component/View/LyricView/JXLyricGround.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/KSong/KSong/UI/Component/View/LyricView/JXLyricGround.h,
property,adText,Classes/CommonBusinesses/Ad/AdModel/DailyShareAdvertisingModel.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/Ad/AdModel/DailyShareAdvertisingModel.m,
property,anchorAvatarUrl,Classes/Businesses/LiveVideo/JXLive/Room/Model/LMLiveListItemModel.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/LiveVideo/JXLive/Room/Model/LMLiveListItemModel.h,
property,selectedIndexes,Classes/Services/MediaPicker/Source/WEMediaPicker.swift,0,/Users/wuzhaogang/JOOX_iOS/Classes/Services/MediaPicker/Source/WEMediaPicker.swift,
property,songsTable,Classes/Businesses/Music/ArtistProfile/UI/JXNewArtistSonglistViewController.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/ArtistProfile/UI/JXNewArtistSonglistViewController.h,
property,currentCommentIndex,Classes/CommonBusinesses/JOOXVideoPlayer/JXMVPlayer/ComponentView/JXVideoViewController.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/JOOXVideoPlayer/JXMVPlayer/ComponentView/JXVideoViewController.m,
property,kworkId,Classes/Businesses/KSong/KSong/Logic/KSongData/Manager/Model/KSSurpriseEggStickerInfoModel.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/KSong/KSong/Logic/KSongData/Manager/Model/KSSurpriseEggStickerInfoModel.h,
property,sendCoinLabel,Classes/Businesses/KSong/KSong/UI/ViewController/KSongContributionVC/view/KSContributionListCell.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/KSong/KSong/UI/ViewController/KSongContributionVC/view/KSContributionListCell.m,
property,playPreButton,Classes/Businesses/Music/Player/UI/JXPlayerMainView.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/Player/UI/JXPlayerMainView.m,
property,enableCheckAutoRenew,Classes/CommonBusinesses/Premium/IAP/Base/Logic/JXIAPLogic.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/Premium/IAP/Base/Logic/JXIAPLogic.m,
property,poorLoadinglayer,Classes/Businesses/Discover/DiscoverUI/JXWeakNetLoadingLayer.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Discover/DiscoverUI/JXWeakNetLoadingLayer.h,
property,singerAlbumBtn,Classes/Businesses/KSong/KSong/UI/ViewController/KSongDetailPageVC/view/KSongDetailView.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/KSong/KSong/UI/ViewController/KSongDetailPageVC/view/KSongDetailView.m,
property,reportHandler,Classes/CommonBusinesses/PlayReport/JXDynamicPlaylist.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/PlayReport/JXDynamicPlaylist.m,
property,areaId,Classes/CommonBusinesses/LMFoundation/Channel/PB/Qtxproxy.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/LMFoundation/Channel/PB/Qtxproxy.pbobjc.h,
property,colorName,Classes/Models/Subscript/Subscript.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Models/Subscript/Subscript.m,
property,updateProgressTimer,Classes/CommonBusinesses/MediaPlayService/MiniBar/JXMiniBarManger+Private.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/MediaPlayService/MiniBar/JXMiniBarManger+Private.h,
property,m_strKeyName,Classes/Utils/Structure/RecentUsed.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Utils/Structure/RecentUsed.h,
property,historyRecords,Classes/Businesses/UserCenter/Settings/UI/DebugPanel/DebugTools/EnteruserCenterTool/JXDebugToolEnterUserCenterViewController.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/UserCenter/Settings/UI/DebugPanel/DebugTools/EnteruserCenterTool/JXDebugToolEnterUserCenterViewController.m,
property,goWhatsAppBtn,Classes/Businesses/UserCenter/Bind/Phone/JXBindPhoneCaptchaVC.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/UserCenter/Bind/Phone/JXBindPhoneCaptchaVC.m,
property,grayscaleMode,LocalPods/AEDetector/YTopencv2/opencv2.framework/Versions/A/Headers/highgui/cap_ios.h,0,/Users/wuzhaogang/JOOX_iOS/LocalPods/AEDetector/YTopencv2/opencv2.framework/Versions/A/Headers/highgui/cap_ios.h,
property,userPlaylistsArray_Count,Library/PB_OC/JXPBCode/Classes/JXPB/common/GlobalCommon.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/common/GlobalCommon.pbobjc.h,
property,iImgType,Library/PB_OC/JXPBCode/Classes/JXPB/frontend/Ugc.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/frontend/Ugc.pbobjc.h,
property,premiumPopFrequency,Classes/CommonBusinesses/ConfigCenter/Modules/JXLabelRocConfigManager.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/ConfigCenter/Modules/JXLabelRocConfigManager.m,
property,moving,Classes/CommonBusinesses/MediaPlayService/MiniBar/JXPlayerMiniBarBtn.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/MediaPlayService/MiniBar/JXPlayerMiniBarBtn.h,
property,loadFoldered,Classes/CommonBusinesses/QQMuisc/Favor/CloudFolder.mm,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/QQMuisc/Favor/CloudFolder.mm,
property,coverImageUrl,Classes/Businesses/Music/PlayList/UserPlayList/UI/TarentoCoverViewController.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/PlayList/UserPlayList/UI/TarentoCoverViewController.h,
property,automixInstance,Classes/CommonBusinesses/Player/TMEAudioPlayerForJoox/ForJoox/TMEAudioProcessorForJoox.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/Player/TMEAudioPlayerForJoox/ForJoox/TMEAudioProcessorForJoox.h,
property,videoItem,Classes/Businesses/Music/ArtistProfile/UI/LivePageVideoCollectionCell.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/ArtistProfile/UI/LivePageVideoCollectionCell.h,
property,voiceStartLine,Classes/Businesses/Video/Model/JXKSongModel.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Video/Model/JXKSongModel.h,
property,isSyncing,Classes/Businesses/UserCenter/PrivateChatMsg/UI/PrivateChatMsgViewController.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/UserCenter/PrivateChatMsg/UI/PrivateChatMsgViewController.h,
property,completeMS,Classes/Services/Network/JXNetComponent/JXHttp/JXHttpModel/JXHttpStatsData.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Services/Network/JXNetComponent/JXHttp/JXHttpModel/JXHttpStatsData.h,
property,stackContainer,Classes/Businesses/KSong/KSong/UI/ViewController/KSongPlayerVC/KSPlayerComment/JXKSongCommentLikeListView.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/KSong/KSong/UI/ViewController/KSongPlayerVC/KSPlayerComment/JXKSongCommentLikeListView.m,
property,lastPreResolverTs,Classes/Services/Network/JXDNSManager/JXDNSManager.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Services/Network/JXDNSManager/JXDNSManager.m,
property,markTitle,Classes/Businesses/Discover/DiscoverUI/NewUI/JXDiscoverOperationCollectionViewCell.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Discover/DiscoverUI/NewUI/JXDiscoverOperationCollectionViewCell.h,
property,currentAnimationURL,Classes/Businesses/Main/UI/JXTaskCenterAnimationManager.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Main/UI/JXTaskCenterAnimationManager.m,
property,hasFromScheme,Library/PB_OC/JXPBCode/Classes/JXPB/joox_music/AccessWesingKsong.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/joox_music/AccessWesingKsong.pbobjc.h,
property,zhiDaEin,Classes/Models/Library/DirectCluster.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Models/Library/DirectCluster.h,
